resort_ggid,resort_name,resort_ggsearch_name,resort_geo_lat,resort_geo_lng,resort_loc_street,resort_loc_city,resort_loc_state,resort_loc_zipcode,resort_rating,resort_user_ratings,resort_opening_hours,resort_loc
55d7f4068d52fd99879ac098f12088558a732d77,Oak Mountain,oak-mountain skiresort,43.5181145,-74.3622147,141 Novosel Way, Speculator,NY,12164,4.7,129.0,{'open_now': False},"141 Novosel Way, Speculator, NY 12164, USA"
f3a5eb078494f417e071f6f20818ba5632a8c285,Ober Gatlinburg,ober-gatlinburg skiresort,35.7036603,-83.5575143,1310 Ski Mountain Rd, Gatlinburg,TN,37738,4.2,1386.0,{'open_now': False},"1310 Ski Mountain Rd, Gatlinburg, TN 37738, USA"
8b7740097a8223cf319e4c2c1ce94b3310da1478,Oglebay Resort and Conference Center,oglebay-resort skiresort,40.1048358,-80.6594052,465 Lodge Dr, Wheeling,WV,26003,4.2,648.0,,"465 Lodge Dr, Wheeling, WV 26003, USA"
13289fc7c2fb63ca893452db629aabbd7fbd9161,Okemo Mountain Resort,okemo skiresort,43.4015827,-72.7163783,77 Okemo Ridge Rd, Ludlow,VT,05149,4.5,1863.0,{'open_now': True},"77 Okemo Ridge Rd, Ludlow, VT 05149, USA"
e7e73ca153809698660e1cae0d4c9c4587b39a2d,Otis Ridge,otis-ridge skiresort,42.1963827,-73.09840009999999,159 Monterey Rd, Otis,MA,01253,4.5,87.0,{'open_now': False},"159 Monterey Rd, Otis, MA 01253, USA"
a729b1921fa25699e3bf76e042fe0ffeb7e0f466,Otsego Club & Resort,otsego-gaylord skiresort,45.0277331,-84.65533409999999,696 M-32 East, Gaylord,MI,49735,3.9,97.0,{'open_now': True},"696 M-32 East, Gaylord, MI 49735, United States"
c7c6f25d9d0edc4bd477f8488dd16d571fb4f37a,Pajarito Mountain Ski Area,pajarito-mountain skiresort,35.8950144,-106.3909148,397 Camp May Rd, Los Alamos,NM,87544,4.5,196.0,{'open_now': False},"397 Camp May Rd, Los Alamos, NM 87544, USA"
fad23588ac78ddfdfb377d2e3e3a630c82d63660,Cannonsburg Ski Area,pando-park skiresort,43.05410980000001,-85.50124939999999,6800 Cannonsburg Rd NE, Belmont,MI,49306,4.3,703.0,,"6800 Cannonsburg Rd NE, Belmont, MI 49306, USA"
7295c80ef037e52aba207ee6c0af5af53654e080,Paoli Peaks,paoli-peaks skiresort,38.5555868,-86.5122305,2798 W County Rd 25 S, Paoli,IN,47454,4.3,416.0,,"2798 W County Rd 25 S, Paoli, IN 47454, USA"
814f069a30a4db16cb854f4e12985aa5918c1f78,Park City Mountain,park-city skiresort,40.6514199,-111.5079947,1345 Lowell Ave, Park City,UT,84060,4.6,2320.0,{'open_now': False},"1345 Lowell Ave, Park City, UT 84060, USA"
8ff34cea92ca6af26385dfcf8c5fe374ccb1c059,Pats Peak Ski Area,pats-peak skiresort,43.16397329999999,-71.7976596,686 Flanders Rd, Henniker,NH,03242,4.5,798.0,,"686 Flanders Rd, Henniker, NH 03242, USA"
5c0340e4f2508fcc9d85093b361995318836252b,Pebble Creek Ski Area,pebble-creek skiresort,42.7785584,-112.1592794,3340 E Green Canyon Rd, Inkom,ID,83245,4.7,282.0,{'open_now': False},"3340 E Green Canyon Rd, Inkom, ID 83245, USA"
4153401fa755a33720bd2166447edcb5d2e4aa61,Peek'n Peak Resort,peekn-peak skiresort,42.0623302,-79.7355401,1405 Old Rd, Clymer,NY,14724,4.4,1716.0,,"1405 Old Rd, Clymer, NY 14724, USA"
a7e15d33d9a86a9995e5a2be4be0663b42737da3,Perfect North Slopes,perfect-north-slopes skiresort,39.1474575,-84.88573009999999,19074 Perfect Pl Ln, Lawrenceburg,IN,47025,4.6,1568.0,{'open_now': False},"19074 Perfect Pl Ln, Lawrenceburg, IN 47025, USA"
09d640cac7866edefe49fc2a5aa875192c3c99bb,Petoskey Winter Sports Park,petoskey-winter-sports-park skiresort,45.3763269,-84.94553069999999,1100 Winter Park Ln, Petoskey,MI,49770,4.6,78.0,{'open_now': False},"1100 Winter Park Ln, Petoskey, MI 49770, USA"
dd7645237e37bd76aef75d1e4cd8d7aa181e8d3f,Pico Mountain Ski Resort,pico-mountain skiresort,43.6621499,-72.842512,73 Alpine Dr, Mendon,VT,05701,4.6,568.0,{'open_now': True},"73 Alpine Dr, Mendon, VT 05701, USA"
c16c4bf58f05b7a469425eaa6a3bf1fd0c83ae3b,Pine Creek Ski Resort,pine-creek skiresort,42.1029708,-110.8288255,Cokeville,Cokeville,WY,83114,4.6,36.0,{'open_now': False},"Cokeville, WY 83114, USA"
529b8ee053d2bb12687f27a409ca5bc251291430,Pine Knob Ski Resort Inc.,pine-knob skiresort,42.7456304,-83.3691037,7778 Sashabaw Rd, Village of Clarkston,MI,48348,4.5,1331.0,{'open_now': False},"7778 Sashabaw Rd, Village of Clarkston, MI 48348, USA"
55e61226149a161a3fb5806d5b383d904e9f9031,Pine Mountain Resort,pine-mountain skiresort,45.8392588,-88.0885847,N3332 Pine Mountain Rd, Iron Mountain,MI,49801,4.4,379.0,,"N3332 Pine Mountain Rd, Iron Mountain, MI 49801, USA"
47e74c1522308b5f03b2dcb2439cea73b48ddc51,Pinnacle Park,pinnacle-park-pittsfield skiresort,44.7954371,-69.3876877,271 Waverly Ave, Pittsfield,ME,04967,4.2,13.0,{'open_now': False},"271 Waverly Ave, Pittsfield, ME 04967, USA"
1803c4d6ddca6fbf47283e1c9d7a9200c2300305,Plattekill Mountain,plattekill skiresort,42.2903409,-74.6531927,469 Plattekill Rd, Roxbury,NY,12474,4.6,182.0,,"469 Plattekill Rd, Roxbury, NY 12474, USA"
a837cce4597f1454790db3a0ba3c42a6f95baea0,Points North Heli-Adventures,points-north-heli-adventures skiresort,60.57988,-145.7177553,P.O. Box 1610, Cordova,AK,99574,4.6,18.0,,"P.O. Box 1610, Cordova, AK 99574, United States"
67df5690b1c31f4f4ab1bd43db52ca60160d6022,Pomerelle Mountain Resort,pomerelle skiresort,42.3179871,-113.6077523,961 E Howell Canyon Rd, Malta,ID,83342,4.6,217.0,,"961 E Howell Canyon Rd, Malta, ID 83342, USA"
fc6399d1debabae7d0cc324c32b73f7f5a43402b,Porcupine Mountains Ski Area,porcupine-mountain skiresort,46.819562,-89.64835099999999,Michigan Highway 107, Ontonagon,MI,49953,4.7,67.0,,"Michigan Highway 107, Ontonagon, MI 49953, United States"
11d53a0f582d188946ebf8d4d96b257653e3c1c0,Powder Mountain,powder-mountain skiresort,41.378963,-111.780685,6965 E Powder Mountain Rd, Eden,UT,84310,4.7,630.0,,"6965 E Powder Mountain Rd, Eden, UT 84310, USA"
7f9d1ee306fffdc05cbce751809aea91ae550474,Powder Ridge Mountain Park & Resort,powder-ridge skiresort,41.500524,-72.740749,99 Powder Hill Rd, Middlefield,CT,06455,4.0,452.0,{'open_now': False},"99 Powder Hill Rd, Middlefield, CT 06455, USA"
7f9d1ee306fffdc05cbce751809aea91ae550474,Powder Ridge Mountain Park & Resort,powder-ridge-mountain-park-resort skiresort,41.500524,-72.740749,99 Powder Hill Rd, Middlefield,CT,06455,4.0,452.0,{'open_now': False},"99 Powder Hill Rd, Middlefield, CT 06455, USA"
874c681a59b42168716c12c5c7eefb264db2bd2f,Powderbird Heli Skiing,powderbird skiresort,40.584135,-111.65079,8333 Bypass Rd, Alta,UT,84092,4.3,21.0,{'open_now': True},"8333 Bypass Rd, Alta, UT 84092, USA"
5edf9395764bd459ae3e2388656654c8527aa26e,Powderhorn Mountain Resort,powderhorn skiresort,39.0693962,-108.1507337,48338 Powderhorn Rd, Mesa,CO,81643,4.5,265.0,{'open_now': False},"48338 Powderhorn Rd, Mesa, CO 81643, USA"
9e90104f710b042ae0a60c539988ef83232e96e2,Powder House Hill,powderhouse-hill-south-berwick skiresort,43.2366733,-70.8023666,South Berwick,South Berwick,ME,03908,4.9,13.0,,"South Berwick, ME 03908, USA"
aea3f68595a7fa2c0cf56e235ed08475734e4938,Powers Bluff County Park & Winter Recreation Area,powers-bluff skiresort,44.5298318,-90.0712357,6990 Bluff Dr, Arpin,WI,54410,4.5,38.0,,"6990 Bluff Dr, Arpin, WI 54410, USA"
032636507d8cd95513930f153f2495025540e640,Purgatory Resort,purgatory-durango skiresort,37.6302699,-107.8140452,1 Skier Pl, Durango,CO,81301,4.6,1619.0,{'open_now': True},"1 Skier Pl, Durango, CO 81301, USA"
e2a673fe27b0af920ac2bd883328d43d3972fd46,Quadna Mountain Resort Golf,quadna-mountain skiresort,46.975916,-93.5921147,100 Quadna Rd, Hill City,MN,55748,4.1,30.0,,"100 Quadna Rd, Hill City, MN 55748, USA"
0b76dc613667f6c489556e3ecbcf234148478b76,Quechee Ski Hill,quechee-lakes-ski-area skiresort,43.657167,-72.4426469,3277 Quechee Main St, White River Junction,VT,05001,4.9,8.0,,"3277 Quechee Main St, White River Junction, VT 05001, USA"
659e5d055c261f0f6f189204759fb432de730e09,Quoggy Jo Ski Center,quoggy-jo-ski-center-presque-isle skiresort,46.7222168,-67.9292902,426 Fort Fairfield Rd, Presque Isle,ME,04769,4.2,14.0,,"426 Fort Fairfield Rd, Presque Isle, ME 04769, USA"
6f0564793cc6cf864692f68ff51388c707eebfb9,Ragged Mountain Resort,ragged-mountain skiresort,43.485429,-71.842089,620 Ragged Mountain Rd, Danbury,NH,03230,4.5,364.0,{'open_now': True},"620 Ragged Mountain Rd, Danbury, NH 03230, United States"
a8100842f2621583f6040d82e8377814defc62a4,Raging Buffalo Snowboard Ski Park & Snowtubing,raging-buffalo-algonquin skiresort,42.1473153,-88.2939445,19265 N Western Ave, Carpentersville,IL,60110,3.9,41.0,{'open_now': False},"19265 N Western Ave, Carpentersville, IL 60110, United States"
9ad9ec91fafaba5381cd66cbc0a8b978256479a9,Red Hill Ski Club,red-hill-moultonborough skiresort,43.7493359,-71.4160943,85 Sheridan Rd, Moultonborough,NH,03254,5.0,2.0,{'open_now': True},"85 Sheridan Rd, Moultonborough, NH 03254, USA"
9d99818e3cc46b243db62db5b878e1a9cb06051e,Red Lodge Mountain,red-lodge-mountain skiresort,45.1908081,-109.3364169,305 Ski Run Rd, Red Lodge,MT,59068,4.6,317.0,,"305 Ski Run Rd, Red Lodge, MT 59068, USA"
d3190ba0bbf332cc4e14d47b10e6986343bfed74,Red River Ski & Summer Area,red-river skiresort,36.7062461,-105.4128874,400 Pioneer Road, Red River,NM,87558,4.5,76.0,{'open_now': False},"400 Pioneer Road, Red River, NM 87558, United States"
604a763d600e4f6623c316fa988da73ea247aa9d,Riverview Highlands Golf Course,riverview-highlands skiresort,42.16770349999999,-83.2051457,15015 Sibley Rd, Riverview,MI,48193,4.0,168.0,{'open_now': True},"15015 Sibley Rd, Riverview, MI 48193, USA"
f403f8ab6a622cfc0d0e7db154a6477a5ebd3ac9,Rocking Horse Ranch Resort,rocking-horse-ranch skiresort,41.6929718,-74.0157254,600 US-44, Highland,NY,12528,4.6,796.0,{'open_now': True},"600 US-44, Highland, NY 12528, USA"
5df7ab5ad51e63f2a9fc8548acd2a366fc757d43,Rotarun Ski Area,rotarun skiresort,43.4973787,-114.3650597,25 Rodeo Dr, Hailey,ID,83333,4.2,15.0,,"25 Rodeo Dr, Hailey, ID 83333, USA"
2ef741f621b3f7109600a57bc32151676a05e920,Roundtop Mountain Resort,roundtop skiresort,40.1094506,-76.9275492,925 Roundtop Rd, Lewisberry,PA,17339,4.3,1071.0,,"925 Roundtop Rd, Lewisberry, PA 17339, USA"
acaf524193697068b3ee95df34e884fd19f25b74,Royal Mountain Ski Area,royal-mountain skiresort,43.0813015,-74.50481409999999,3072 NY-10, Johnstown,NY,12095,4.7,104.0,{'open_now': False},"3072 NY-10, Johnstown, NY 12095, USA"
e4eb18016a574f0b804ff1cf6ccfd6d1b0a7c26e,Saddleback Maine,saddleback skiresort,44.9462173,-70.5270814,976 Saddleback Mountain Rd, Rangeley,ME,04970,4.5,33.0,{'open_now': True},"976 Saddleback Mountain Rd, Rangeley, ME 04970, USA"
2e8ddda71814322a614c4bed038f5581eaca8abe,Sahalie Ski Club,sahalie-ski-club skiresort,47.4307943,-121.4164657,19100 Alpental Access Rd SE, North Bend,WA,98045,4.3,15.0,,"19100 Alpental Access Rd SE, North Bend, WA 98045, USA"
e5bf069d50536783c57a6c8d3a2199be17b4ce28,Sand Master Park - Sandboarding,sand-master-park-florence skiresort,44.013123,-124.102709,5351 US-101, Florence,OR,97439,4.8,154.0,,"5351 US-101, Florence, OR 97439, USA"
aa267be3268fa60264d00e2d86c368ca3ee26c05,Sandia Peak Ski & Tram,sandia-peak skiresort,35.2070031,-106.4134427,NM-536, Sandia Park,NM,87047,4.5,128.0,{'open_now': False},"NM-536, Sandia Park, NM 87047, USA"
e5f9b3d73299bc973aecafab07269112a392ea4c,Ski Santa Fe,santa-fe skiresort,35.796254,-105.802369,NM-475, Santa Fe,NM,87501,4.6,722.0,{'open_now': False},"NM-475, Santa Fe, NM 87501, USA"
5ff3632d26af668be84b8646dd61dd55027d68ab,Sapphire Valley Resort,sapphire-valley skiresort,35.1250788,-83.0572756,127 Cherokee Trail, Sapphire,NC,28774,4.4,194.0,{'open_now': True},"127 Cherokee Trail, Sapphire, NC 28774, USA"
a5357b58b8ac8b689c5d89c46e7f3abd79fd5c06,Sawkill Family Ski Center,sawkill-ski skiresort,41.9851753,-74.0438518,167 Hill Rd, Kingston,NY,12401,4.0,5.0,,"167 Hill Rd, Kingston, NY 12401, USA"
d76b5d5269011e739da05dee8bde1c14de28aade,Ski Sawmill Resort,sawmill-mountain-resort skiresort,41.5186034,-77.29074949999999,383 Oregon Hill Rd, Morris,PA,16938,4.5,155.0,,"383 Oregon Hill Rd, Morris, PA 16938, USA"
fcd09fe925aaae6052e88ecff51638d89275d74c,Schweitzer Mountain Resort,schweitzer-mountain-resort skiresort,48.3679757,-116.6227441,10000 Schweitzer Mountain Rd, Sandpoint,ID,83864,4.7,143.0,,"10000 Schweitzer Mountain Rd, Sandpoint, ID 83864, USA"
eaa013e42b7eb75afb01fd6b1957a268dc6a08a4,Seacoast Adventure,seacoast-snow-park skiresort,43.8532217,-70.45183879999999,930 Roosevelt Trail, Windham,ME,04062,4.4,302.0,{'open_now': False},"930 Roosevelt Trail, Windham, ME 04062, USA"
ec3844b8111c9c79d2e9e00103129246e64d251d,Seven Oaks Recreation,seven-oaks skiresort,42.03069869999999,-93.9533806,1086 222nd Dr, Boone,IA,50036,4.7,75.0,{'open_now': False},"1086 222nd Dr, Boone, IA 50036, USA"
25b54d22da6cf9114606b087a0cb85da6babf288,Seven Springs Mountain Resort,seven-springs skiresort,40.0229768,-79.2977032,777 Water Wheel Dr, Champion,PA,15622,4.3,1985.0,,"777 Water Wheel Dr, Champion, PA 15622, USA"
16dce25013cee732d32617060d959d1cd0b68484,Shanty Creek Resort,shanty-creek-resorts-schuss-mountain skiresort,44.9492614,-85.1851468,5780 Shanty Creek Rd, Bellaire,MI,49615,4.3,987.0,,"5780 Shanty Creek Rd, Bellaire, MI 49615, USA"
16dce25013cee732d32617060d959d1cd0b68484,Shanty Creek Resort,shanty-creek-resorts-summit-mountain skiresort,44.9492614,-85.1851468,5780 Shanty Creek Rd, Bellaire,MI,49615,4.3,987.0,,"5780 Shanty Creek Rd, Bellaire, MI 49615, USA"
9f4f1b68229f3e2c51096aabb21211728e6bbccc,Shawnee Mountain Ski Area,shawnee-mountain skiresort,41.039612,-75.085262,401 Hollow Rd, East Stroudsburg,PA,18301,4.3,1439.0,{'open_now': False},"401 Hollow Rd, East Stroudsburg, PA 18301, USA"
966874915b0910654003e21aeecdc4d215b53a34,Shawnee Peak,shawnee-peak skiresort,44.058996,-70.815538,119 Mountain Rd, Bridgton,ME,04009,4.6,481.0,,"119 Mountain Rd, Bridgton, ME 04009, USA"
c73e193dca83fc6411bcc1f86b1275f5de251869,Showdown Montana,showdown skiresort,46.8383601,-110.7004838,2850 US-89, Neihart,MT,59465,4.8,154.0,{'open_now': False},"2850 US-89, Neihart, MT 59465, USA"
2df486c2771b2cc2ca301f1985a1d5454d5dc800,Shu-Maker Mountain Climbers,shu-maker-mountain-little-falls skiresort,42.977284,-74.823008,135 Creek Rd, Little Falls,NY,13365,0.0,0.0,,"135 Creek Rd, Little Falls, NY 13365, USA"
83c1cd492f4f2ab6caefd0671327fae36c4c0659,Sierra-at-Tahoe Resort,sierra-at-tahoe skiresort,38.800887,-120.08093,1111 Sierra-At-Tahoe Rd, Twin Bridges,CA,95735,4.6,1829.0,{'open_now': False},"1111 Sierra-At-Tahoe Rd, Twin Bridges, CA 95735, USA"
58cf89a4a9a4bb947755476f9fc6a72659c57b35,China Peak Mountain Resort,sierra-summit skiresort,37.2365255,-119.1572742,59265 CA-168, Lakeshore,CA,93634,4.4,522.0,,"59265 CA-168, Lakeshore, CA 93634, USA"
1b26261bf826e431dd5a1537b1b65eba00fd86e5,Silver Mountain,silver-mountain skiresort,47.540718,-116.133171,610 Bunker Ave, Kellogg,ID,83837,4.5,330.0,,"610 Bunker Ave, Kellogg, ID 83837, USA"
1b26261bf826e431dd5a1537b1b65eba00fd86e5,Silver Mountain,silver-ridge skiresort,47.540718,-116.133171,610 Bunker Ave, Kellogg,ID,83837,4.5,330.0,,"610 Bunker Ave, Kellogg, ID 83837, USA"
b3387605b9f2986cb53ae580af76ba50cfe4858f,Silverton Mountain Ski Area,silverton-mountain skiresort,37.884608,-107.665919,6226 State Hwy 110, Silverton,CO,81433,4.8,63.0,{'open_now': False},"6226 State Hwy 110, Silverton, CO 81433, USA"
c9d5df6ebb9db90eb205e76cbdc7a09e9f4096f8,Sipapu Ski & Summer Resort,sipapu skiresort,36.154222,-105.5482163,5224 NM-518, Vadito,NM,87579,4.3,509.0,{'open_now': False},"5224 NM-518, Vadito, NM 87579, USA"
ec48057034d27c9f3a4ed951b3dc71f70eab09da,Sitzmark Lodge,sitzmark skiresort,39.6409132,-106.3750513,183 Gore Creek Dr, Vail,CO,81657,4.6,128.0,,"183 Gore Creek Dr, Vail, CO 81657, USA"
09b0c495ce88754a5f7b53c6d35e6df6907e32a3,Pioneer Lodge,ski-brule skiresort,46.0273883,-88.69535119999999,119 Big Bear Rd, Iron River,MI,49935,4.6,252.0,,"119 Big Bear Rd, Iron River, MI 49935, USA"
367aadf5fddd0f321c83557d401d8fe0478d0715,FNAV Ski Land,skiland-mt-aurora skiresort,65.0456703,-147.4103557,2315 Skiland Rd, Fairbanks,AK,99712,4.4,145.0,{'open_now': False},"2315 Skiland Rd, Fairbanks, AK 99712, USA"
b1a33b377a2ae75741cf928d2131306b50053507,Sky Tavern Ski Area,sky-tavern skiresort,39.336911,-119.872522,21130 Sky Tavern Rd, Reno,NV,89511,4.8,55.0,{'open_now': False},"21130 Sky Tavern Rd, Reno, NV 89511, USA"
5d2a796c817abc8800c0b6394061f77a775e1066,Sleeping Giant Ski Area & Zipline,sleeping-giant skiresort,44.495161,-109.943619,348 N Fork Hwy, Cody,WY,82414,4.3,31.0,,"348 N Fork Hwy, Cody, WY 82414, USA"
dea17c6c30880251f7d258beff7a30322c1952ac,Sleepy Hollow Sports Park,sleepy-hollow-sports-park-des-moines skiresort,41.5893936,-93.5333455,4051 Dean Ave, Des Moines,IA,50317,4.2,185.0,{'open_now': False},"4051 Dean Ave, Des Moines, IA 50317, USA"
e6bda04ba0e48b1c586d92b694382ef008d23160,Smugglers' Notch Resort,smugglers-notch skiresort,44.5884605,-72.7899944,4323 VT-108, Jeffersonville,VT,05464,4.6,2050.0,{'open_now': True},"4323 VT-108, Jeffersonville, VT 05464, USA"
ddf7afdd5c2e1d0691b9bce7b4cfeb291d398371,Snow Creek Ski Area,snow-creek skiresort,39.4673259,-94.97072639999999,1 Snow Creek Dr, Weston,MO,64098,4.5,643.0,,"1 Snow Creek Dr, Weston, MO 64098, USA"
48eee95a88958d838ceabe9a51f32bc46c1dd7a4,Snow King Mountain Resort,snow-king-mountain-jackson skiresort,43.4737,-110.7589999,8494, Jackson,WY,83001,4.3,293.0,,"8494, 402 E Snow King Ave, Jackson, WY 83001, United States"
0af49fbf8138ecdb90f1dddc1b75a62242ba7cff,Snow Ridge Ski Resort,snow-ridge skiresort,43.63974779999999,-75.4201233,4173 W Rd, Turin,NY,13473,4.5,121.0,,"4173 W Rd, Turin, NY 13473, USA"
7c64e4f9cf76dc12888781bf1337e02b66b294ea,Snow Snake Ski & Golf,snow-snake skiresort,43.959106,-84.7809281,3407 E Mannsiding Rd, Harrison,MI,48625,4.6,193.0,,"3407 E Mannsiding Rd, Harrison, MI 48625, USA"
d6af481154dc05287d32e95d4d94ff366f24c5a8,Snow Summit Ski Resort,snow-summit-big-bear-lake skiresort,34.236346,-116.8890035,880 Summit Blvd, Big Bear Lake,CA,92315,4.5,1475.0,{'open_now': False},"880 Summit Blvd, Big Bear Lake, CA 92315, USA"
f21371cea726a774829a6528b97401e2a338fc62,Snow Trails,snow-trails skiresort,40.672904,-82.498508,3100 Possum Run Rd, Mansfield,OH,44903,4.7,712.0,{'open_now': False},"3100 Possum Run Rd, Mansfield, OH 44903, USA"
05ac9d5f7ce385f227b6d4b54148ad3d30fbd979,Snow Valley Mountain Resort,snow-valley skiresort,34.22488209999999,-117.036177,35100 CA-18, Running Springs,CA,92382,4.4,990.0,{'open_now': False},"35100 CA-18, Running Springs, CA 92382, USA"
9eda33502ce364f3bf71d51fb07c4260e31e911d,Snowbasin Resort,snowbasin skiresort,41.216045,-111.856897,3925 Snow Basin Rd, Huntsville,UT,84317,4.7,2260.0,{'open_now': False},"3925 Snow Basin Rd, Huntsville, UT 84317, USA"
f3939ef6d6b4e458c3b2d69e67f43dbd5f2aafff,Inn at Snowbird,snowbird skiresort,40.5810897,-111.6602892,9202 Lodge Dr, Snowbird,UT,84092,4.6,494.0,,"9202 Lodge Dr, Snowbird, UT 84092, USA"
9908a0124aff691be8bc4c8a5cd5e4ab867afefd,Snowhaven Ski & Tubing Area,snowhaven skiresort,45.867481,-116.089268,225 W North St, Grangeville,ID,83530,4.7,38.0,,"225 W North St, Grangeville, ID 83530, USA"
777e52b437ae30b4aa9f347b03087dbb61f10aa8,Aspen Snowmass,snowmass skiresort,39.208956,-106.949909,120 Carriage Way, Snowmass Village,CO,81615,4.7,1529.0,{'open_now': False},"120 Carriage Way, Snowmass Village, CO 81615, USA"
12746de9d79c3622ee437b209d28939bf794dbe0,Snowshoe Mountain Resort,snowshoe-mountain skiresort,38.4107965,-79.9936029,10 Snowshoe Dr, Snowshoe,WV,26209,4.5,1403.0,,"10 Snowshoe Dr, Snowshoe, WV 26209, USA"
cd468879425757f8332b7236eb6fc1738aa6bae7,Snowstar Winter Sports Park,snowstar skiresort,41.425203,-90.746175,9500 126th St W, Andalusia,IL,61232,4.5,184.0,,"9500 126th St W, Andalusia, IL 61232, USA"
841f506be6e6c90460d0149b563592007ec55348,Snowy Range Ski Area,snowy-range skiresort,41.3412218,-106.1835168,3254 WY-130, Centennial,WY,82055,4.7,315.0,{'open_now': False},"3254 WY-130, Centennial, WY 82055, USA"
eeb1b83446cf698f5446fa325f730749e7398dc6,Soda Springs Mountain Resort,soda-springs skiresort,39.3212906,-120.3801648,10244 Soda Springs Rd, Soda Springs,CA,95728,4.1,378.0,{'open_now': False},"10244 Soda Springs Rd, Soda Springs, CA 95728, USA"
b07b67b272f8742bb7f8c1da70bd6f1b6e32e072,Soldier Mountain Ski Area,soldier-mountain skiresort,43.485512,-114.82938,1043 Soldier Creek Rd, Fairfield,ID,83327,4.7,60.0,{'open_now': False},"1043 Soldier Creek Rd, Fairfield, ID 83327, USA"
d97751b8a83ff793df08f4481d608e29c62da7c6,Solitude Mountain Resort,solitude skiresort,40.619852,-111.591885,12000 Big Cottonwood Canyon Rd, Solitude,UT,84121,4.6,1483.0,,"12000 Big Cottonwood Canyon Rd, Solitude, UT 84121, USA"
fbe9d96835d9189f69de9dbaa12a0a206c5c1207,Song Mountain Resort,song-mountain skiresort,42.774219,-76.158766,1 Song Mountain Rd, Tully,NY,13159,4.2,178.0,{'open_now': False},"1 Song Mountain Rd, Tully, NY 13159, USA"
26e2b1013999addce75e1358813b7dc7ce260d6a,Spirit Mountain Recreation Area,spirit-mountain skiresort,46.7182684,-92.2167365,9500 Spirit Mountain Pl, Duluth,MN,55810,4.3,375.0,{'open_now': False},"9500 Spirit Mountain Pl, Duluth, MN 55810, USA"
af71130ba57fa8ded4be13cb1063bee74a9e7e3a,Spout Springs Ski Area,spout-springs skiresort,45.7552425,-118.051421,79327 OR-204, Weston,OR,97886,3.8,10.0,,"79327 OR-204, Weston, OR 97886, USA"
b508111fa98f4c79a54184c7f93f8aeec0fc316d,Spring Mountain Adventure,spring-mountain skiresort,40.2725394,-75.45005619999999,757 Spring Mt Rd, Schwenksville,PA,19473,4.0,413.0,{'open_now': False},"757 Spring Mt Rd, Schwenksville, PA 19473, USA"
32d3b874e8b4e82359261584afec9de10dccc9cc,Spruce Mountain Ski Slope,spruce-mountain-jay skiresort,44.4778522,-70.2023142,Ski Slope Road, Jay,ME,04239,3.3,6.0,{'open_now': False},"Ski Slope Road,, Jay, ME 04239, United States"
b7fb29e66c62c2a21a27cca4b8e183587bc0d74e,Squaw Valley Resort,squaw-valley skiresort,39.197607,-120.2354422,1960 Squaw Valley Rd, Olympic Valley,CA,96146,4.5,2562.0,{'open_now': False},"1960 Squaw Valley Rd, Olympic Valley, CA 96146, USA"
ba3a0974024c28a18f6544c210be8f0a31f3dd31,Standing Rocks County Park & Winter Recreation Area,standing-rocks skiresort,44.4310915,-89.40147379999999,7695 Standing Rocks Rd, Stevens Point,WI,54481,4.7,93.0,{'open_now': False},"7695 Standing Rocks Rd, Stevens Point, WI 54481, USA"
145356d696bfb40c9e8f384b7e22fe1d7f42f9f0,Steamboat Ski Resort,steamboat skiresort,40.4571748,-106.8045327,2305 Mt Werner Cir, Steamboat Springs,CO,80487,4.7,1685.0,,"2305 Mt Werner Cir, Steamboat Springs, CO 80487, USA"
64030e6ae2832975a624fe0fcd479bdea48fc3a5,Tuxedo Ridge Ski Center,sterling-forest-ski-center skiresort,41.2481892,-74.2269919,581 NY-17A, Tuxedo Park,NY,10987,4.3,17.0,{'open_now': False},"581 NY-17A, Tuxedo Park, NY 10987, USA"
f1c08a077d6813208a7236ef524ce43b6fbe2e25,Stevens Pass Mountain Resort,stevens-pass skiresort,47.74481189999999,-121.0890197,US-2, Skykomish,WA,98288,4.5,3260.0,{'open_now': False},"US-2, Skykomish, WA 98288, USA"
e5c8da040709a6c627420f9b59b39a0c58cbfac3,Storrs Hill Ski Area,storrs-hill-lebanon skiresort,43.6351892,-72.2521083,60 Spring St, Lebanon,NH,03766,4.7,43.0,{'open_now': False},"60 Spring St, Lebanon, NH 03766, USA"
f8e82318759da8092218571afae2320777c13ae7,Stowe Mountain Resort,stowe skiresort,44.5291336,-72.7773251,5781 Mountain Rd, Stowe,VT,05672,4.4,542.0,{'open_now': True},"5781 Mountain Rd, Stowe, VT 05672, USA"
b3519b07bdf9bda09b8977b8391d4b2c7e68a9d1,Sugar Bowl Resort,sugar-bowl skiresort,39.3004435,-120.3334022,629 Sugar Bowl Rd, Norden,CA,95724,4.6,779.0,{'open_now': False},"629 Sugar Bowl Rd, Norden, CA 95724, USA"
497b8d0dc8f6de7b65a41dd581131e433405e819,"Sugar Mountain Resort, Inc.",sugar-mountain skiresort,36.129954,-81.856974,1009 Sugar Mountain Dr, Sugar Mountain,NC,28604,4.1,1641.0,,"1009 Sugar Mountain Dr, Sugar Mountain, NC 28604, USA"
6c93cbbcf02089df1e21665725ab48cd71d87534,Sugarbush Resort,sugarbush skiresort,44.1359019,-72.8944139,102 Forest Dr, Warren,VT,05674,4.6,603.0,{},"102 Forest Dr, Warren, VT 05674, USA"
